# Datos completos ETHUSDT interval=5m total=1000
# openTime(utc), open, high, low, close, volume, closeTime(utc), trades
2025-10-27 02:20:00,4208.52000000,4217.48000000,4202.81000000,4216.87000000,3017.12010000,2025-10-27 02:24:59,24419
2025-10-27 02:25:00,4216.87000000,4217.70000000,4195.77000000,4195.77000000,2756.69410000,2025-10-27 02:29:59,22225
2025-10-27 02:30:00,4195.78000000,4196.70000000,4183.12000000,4186.57000000,2978.67250000,2025-10-27 02:34:59,24887
2025-10-27 02:35:00,4186.57000000,4196.27000000,4185.78000000,4195.67000000,979.27490000,2025-10-27 02:39:59,12924
2025-10-27 02:40:00,4195.68000000,4212.19000000,4193.91000000,4211.51000000,2957.49980000,2025-10-27 02:44:59,18271
2025-10-27 02:45:00,4211.51000000,4211.65000000,4203.82000000,4205.49000000,1343.99840000,2025-10-27 02:49:59,15649
2025-10-27 02:50:00,4205.49000000,4210.92000000,4200.00000000,4200.43000000,2667.48110000,2025-10-27 02:54:59,15210
2025-10-27 02:55:00,4200.43000000,4207.26000000,4200.43000000,4205.49000000,676.35670000,2025-10-27 02:59:59,12287
2025-10-27 03:00:00,4205.50000000,4208.61000000,4200.50000000,4208.60000000,1042.14630000,2025-10-27 03:04:59,15712
2025-10-27 03:05:00,4208.61000000,4210.20000000,4207.12000000,4210.12000000,845.74370000,2025-10-27 03:09:59,11053
2025-10-27 03:10:00,4210.12000000,4217.87000000,4209.23000000,4210.24000000,1604.30190000,2025-10-27 03:14:59,17452
2025-10-27 03:15:00,4210.24000000,4225.55000000,4207.69000000,4217.09000000,3206.33570000,2025-10-27 03:19:59,24727
2025-10-27 03:20:00,4217.10000000,4223.87000000,4209.30000000,4210.00000000,2153.65660000,2025-10-27 03:24:59,22564
2025-10-27 03:25:00,4210.01000000,4213.36000000,4207.45000000,4209.24000000,1066.03280000,2025-10-27 03:29:59,16790
2025-10-27 03:30:00,4209.23000000,4214.69000000,4204.57000000,4212.27000000,1545.73190000,2025-10-27 03:34:59,17301
2025-10-27 03:35:00,4212.28000000,4214.74000000,4206.61000000,4206.61000000,720.93230000,2025-10-27 03:39:59,12895
2025-10-27 03:40:00,4206.61000000,4206.93000000,4200.24000000,4202.27000000,726.42460000,2025-10-27 03:44:59,7055
2025-10-27 03:45:00,4202.27000000,4208.00000000,4201.00000000,4206.45000000,1140.37960000,2025-10-27 03:49:59,9632
2025-10-27 03:50:00,4206.46000000,4206.46000000,4202.31000000,4205.56000000,1149.91610000,2025-10-27 03:54:59,9101
2025-10-27 03:55:00,4205.56000000,4206.37000000,4204.69000000,4205.08000000,1001.90630000,2025-10-27 03:59:59,5521
2025-10-27 04:00:00,4205.08000000,4207.01000000,4198.75000000,4199.30000000,1032.12920000,2025-10-27 04:04:59,12101
2025-10-27 04:05:00,4199.27000000,4201.67000000,4193.24000000,4195.99000000,4457.33950000,2025-10-27 04:09:59,14847
2025-10-27 04:10:00,4196.00000000,4200.81000000,4195.99000000,4200.46000000,1411.77630000,2025-10-27 04:14:59,9771
2025-10-27 04:15:00,4200.46000000,4200.79000000,4195.13000000,4196.22000000,659.52790000,2025-10-27 04:19:59,10578
2025-10-27 04:20:00,4196.21000000,4204.17000000,4194.97000000,4202.57000000,1139.28720000,2025-10-27 04:24:59,8323
2025-10-27 04:25:00,4202.57000000,4206.10000000,4200.40000000,4201.42000000,877.46480000,2025-10-27 04:29:59,8480
2025-10-27 04:30:00,4201.41000000,4201.41000000,4196.87000000,4196.88000000,746.11100000,2025-10-27 04:34:59,11570
2025-10-27 04:35:00,4196.87000000,4204.79000000,4196.83000000,4202.31000000,789.81550000,2025-10-27 04:39:59,7398
2025-10-27 04:40:00,4202.31000000,4213.00000000,4202.31000000,4211.28000000,1146.09720000,2025-10-27 04:44:59,9947
2025-10-27 04:45:00,4211.29000000,4217.57000000,4211.29000000,4213.54000000,1497.02790000,2025-10-27 04:49:59,14355
2025-10-27 04:50:00,4213.54000000,4215.59000000,4212.54000000,4214.90000000,501.34280000,2025-10-27 04:54:59,7416
2025-10-27 04:55:00,4214.90000000,4216.99000000,4211.48000000,4212.63000000,750.55400000,2025-10-27 04:59:59,8386
2025-10-27 05:00:00,4212.62000000,4216.59000000,4210.05000000,4215.99000000,789.38510000,2025-10-27 05:04:59,9536
2025-10-27 05:05:00,4216.00000000,4220.00000000,4214.50000000,4219.99000000,1054.33610000,2025-10-27 05:09:59,9291
2025-10-27 05:10:00,4219.99000000,4237.00000000,4218.24000000,4230.07000000,5414.63780000,2025-10-27 05:14:59,29472
2025-10-27 05:15:00,4230.06000000,4239.39000000,4228.61000000,4238.78000000,3448.94360000,2025-10-27 05:19:59,29486
2025-10-27 05:20:00,4238.79000000,4248.49000000,4234.73000000,4246.22000000,3894.55940000,2025-10-27 05:24:59,31031
2025-10-27 05:25:00,4246.21000000,4253.72000000,4244.16000000,4247.49000000,3998.57040000,2025-10-27 05:29:59,21854
2025-10-27 05:30:00,4247.49000000,4248.48000000,4237.26000000,4240.35000000,2264.96730000,2025-10-27 05:34:59,18220
2025-10-27 05:35:00,4240.35000000,4240.35000000,4226.82000000,4230.36000000,1775.15310000,2025-10-27 05:39:59,18819
2025-10-27 05:40:00,4230.36000000,4234.81000000,4229.03000000,4231.60000000,632.21760000,2025-10-27 05:44:59,9295
2025-10-27 05:45:00,4231.60000000,4233.40000000,4225.01000000,4232.52000000,1629.33820000,2025-10-27 05:49:59,16812
2025-10-27 05:50:00,4232.53000000,4234.22000000,4226.59000000,4233.66000000,1136.80620000,2025-10-27 05:54:59,11663
2025-10-27 05:55:00,4233.65000000,4237.44000000,4232.76000000,4233.23000000,805.71360000,2025-10-27 05:59:59,8007
2025-10-27 06:00:00,4233.22000000,4235.26000000,4222.80000000,4226.42000000,1656.79800000,2025-10-27 06:04:59,20369
2025-10-27 06:05:00,4226.41000000,4227.43000000,4224.46000000,4227.43000000,877.76350000,2025-10-27 06:09:59,8670
2025-10-27 06:10:00,4227.43000000,4233.21000000,4223.67000000,4231.37000000,994.09100000,2025-10-27 06:14:59,12072
2025-10-27 06:15:00,4231.37000000,4242.06000000,4227.71000000,4240.94000000,1265.14980000,2025-10-27 06:19:59,15679
2025-10-27 06:20:00,4240.95000000,4244.55000000,4239.78000000,4242.66000000,997.34120000,2025-10-27 06:24:59,12323
2025-10-27 06:25:00,4242.66000000,4245.06000000,4239.26000000,4244.04000000,696.59800000,2025-10-27 06:29:59,7488
2025-10-27 06:30:00,4244.03000000,4244.30000000,4230.90000000,4231.83000000,959.30350000,2025-10-27 06:34:59,13863
2025-10-27 06:35:00,4231.83000000,4239.27000000,4231.83000000,4236.16000000,923.12120000,2025-10-27 06:39:59,14501
2025-10-27 06:40:00,4236.16000000,4236.16000000,4223.47000000,4225.58000000,2045.78260000,2025-10-27 06:44:59,18442
2025-10-27 06:45:00,4225.58000000,4235.00000000,4224.56000000,4231.83000000,1349.60190000,2025-10-27 06:49:59,17836
2025-10-27 06:50:00,4231.82000000,4239.93000000,4230.60000000,4232.79000000,1471.87050000,2025-10-27 06:54:59,18815
2025-10-27 06:55:00,4232.79000000,4239.26000000,4230.60000000,4235.21000000,969.01910000,2025-10-27 06:59:59,13002
2025-10-27 07:00:00,4235.21000000,4242.37000000,4229.00000000,4239.18000000,1359.65400000,2025-10-27 07:04:59,18382
2025-10-27 07:05:00,4239.19000000,4247.56000000,4226.69000000,4227.43000000,2555.15860000,2025-10-27 07:09:59,31501
2025-10-27 07:10:00,4227.42000000,4229.83000000,4225.45000000,4226.46000000,1141.04740000,2025-10-27 07:14:59,13739
2025-10-27 07:15:00,4226.45000000,4230.00000000,4224.98000000,4224.98000000,2926.19100000,2025-10-27 07:19:59,13816
2025-10-27 07:20:00,4224.98000000,4227.27000000,4220.04000000,4224.99000000,1081.77030000,2025-10-27 07:24:59,14804
2025-10-27 07:25:00,4225.00000000,4229.31000000,4221.83000000,4221.83000000,835.84050000,2025-10-27 07:29:59,10289
2025-10-27 07:30:00,4221.84000000,4221.84000000,4209.61000000,4211.78000000,2152.74890000,2025-10-27 07:34:59,21549
2025-10-27 07:35:00,4211.78000000,4216.50000000,4202.46000000,4203.15000000,1749.93570000,2025-10-27 07:39:59,21377
2025-10-27 07:40:00,4203.15000000,4206.62000000,4196.05000000,4206.29000000,4249.02480000,2025-10-27 07:44:59,31337
2025-10-27 07:45:00,4206.28000000,4214.58000000,4203.14000000,4208.80000000,1490.74770000,2025-10-27 07:49:59,17937
2025-10-27 07:50:00,4208.79000000,4208.79000000,4198.20000000,4198.50000000,1193.10080000,2025-10-27 07:54:59,13015
2025-10-27 07:55:00,4198.50000000,4203.32000000,4198.08000000,4201.36000000,1607.08960000,2025-10-27 07:59:59,10971
2025-10-27 08:00:00,4201.36000000,4201.51000000,4194.12000000,4194.52000000,2017.76320000,2025-10-27 08:04:59,19456
2025-10-27 08:05:00,4194.52000000,4200.00000000,4194.52000000,4198.52000000,1121.64300000,2025-10-27 08:09:59,11090
2025-10-27 08:10:00,4198.52000000,4198.53000000,4185.82000000,4188.17000000,2938.78830000,2025-10-27 08:14:59,20270
2025-10-27 08:15:00,4188.18000000,4197.30000000,4188.18000000,4197.19000000,2868.14510000,2025-10-27 08:19:59,17720
2025-10-27 08:20:00,4197.19000000,4197.80000000,4188.00000000,4188.11000000,760.09060000,2025-10-27 08:24:59,14660
2025-10-27 08:25:00,4188.12000000,4188.68000000,4156.23000000,4160.75000000,6489.27570000,2025-10-27 08:29:59,43204
2025-10-27 08:30:00,4160.76000000,4174.01000000,4160.76000000,4173.81000000,2879.14410000,2025-10-27 08:34:59,19245
2025-10-27 08:35:00,4173.82000000,4177.08000000,4173.00000000,4176.07000000,1420.92380000,2025-10-27 08:39:59,14144
2025-10-27 08:40:00,4176.07000000,4182.49000000,4173.06000000,4179.78000000,1979.94810000,2025-10-27 08:44:59,14604
2025-10-27 08:45:00,4179.78000000,4179.99000000,4169.06000000,4169.06000000,3382.65510000,2025-10-27 08:49:59,18431
2025-10-27 08:50:00,4169.07000000,4169.34000000,4162.53000000,4162.54000000,2524.84580000,2025-10-27 08:54:59,18769
2025-10-27 08:55:00,4162.53000000,4169.43000000,4158.65000000,4166.83000000,3525.01580000,2025-10-27 08:59:59,20553
2025-10-27 09:00:00,4166.82000000,4170.00000000,4157.05000000,4163.89000000,3598.91880000,2025-10-27 09:04:59,26938
2025-10-27 09:05:00,4163.88000000,4163.96000000,4154.55000000,4160.11000000,3468.78230000,2025-10-27 09:09:59,28300
2025-10-27 09:10:00,4160.11000000,4167.02000000,4157.09000000,4166.47000000,2714.39090000,2025-10-27 09:14:59,21459
2025-10-27 09:15:00,4166.48000000,4166.79000000,4154.60000000,4163.27000000,1890.84620000,2025-10-27 09:19:59,24615
2025-10-27 09:20:00,4163.28000000,4170.05000000,4157.02000000,4160.01000000,3020.42590000,2025-10-27 09:24:59,29825
2025-10-27 09:25:00,4160.01000000,4164.94000000,4158.24000000,4160.58000000,1219.87400000,2025-10-27 09:29:59,20647
2025-10-27 09:30:00,4160.57000000,4165.33000000,4158.47000000,4164.29000000,1515.00880000,2025-10-27 09:34:59,20281
2025-10-27 09:35:00,4164.30000000,4172.62000000,4163.11000000,4172.61000000,1985.79740000,2025-10-27 09:39:59,21784
2025-10-27 09:40:00,4172.61000000,4173.30000000,4168.60000000,4170.85000000,1322.77150000,2025-10-27 09:44:59,15169
2025-10-27 09:45:00,4170.85000000,4170.85000000,4159.28000000,4160.21000000,969.85610000,2025-10-27 09:49:59,18797
2025-10-27 09:50:00,4160.21000000,4164.30000000,4158.35000000,4160.52000000,1163.54790000,2025-10-27 09:54:59,13058
