# Datos completos BTCUSDT interval=5m total=1000
# openTime(utc), open, high, low, close, volume, closeTime(utc), trades
2025-10-26 04:30:00,111407.00000000,111460.29000000,111406.99000000,111460.29000000,10.49404000,2025-10-26 04:34:59,1993
2025-10-26 04:35:00,111460.29000000,111460.29000000,111414.65000000,111414.65000000,20.14502000,2025-10-26 04:39:59,3236
2025-10-26 04:40:00,111414.65000000,111423.95000000,111406.99000000,111423.95000000,17.12191000,2025-10-26 04:44:59,1395
2025-10-26 04:45:00,111423.95000000,111479.99000000,111423.94000000,111470.79000000,12.75021000,2025-10-26 04:49:59,3029
2025-10-26 04:50:00,111470.78000000,111470.79000000,111433.85000000,111450.53000000,8.23481000,2025-10-26 04:54:59,2924
2025-10-26 04:55:00,111450.54000000,111450.54000000,111430.39000000,111430.40000000,8.48280000,2025-10-26 04:59:59,1198
2025-10-26 05:00:00,111430.39000000,111430.40000000,111383.43000000,111394.19000000,26.81585000,2025-10-26 05:04:59,3006
2025-10-26 05:05:00,111394.20000000,111434.58000000,111367.19000000,111434.57000000,17.35299000,2025-10-26 05:09:59,4191
2025-10-26 05:10:00,111434.57000000,111486.52000000,111416.70000000,111486.51000000,14.07487000,2025-10-26 05:14:59,4746
2025-10-26 05:15:00,111486.52000000,111498.66000000,111476.45000000,111479.98000000,12.75509000,2025-10-26 05:19:59,2130
2025-10-26 05:20:00,111479.98000000,111511.99000000,111479.98000000,111497.47000000,12.88724000,2025-10-26 05:24:59,1514
2025-10-26 05:25:00,111497.47000000,111508.62000000,111497.46000000,111508.62000000,11.54903000,2025-10-26 05:29:59,1067
2025-10-26 05:30:00,111508.61000000,111536.36000000,111497.46000000,111536.36000000,10.22312000,2025-10-26 05:34:59,2221
2025-10-26 05:35:00,111536.36000000,111630.50000000,111530.30000000,111630.49000000,45.84318000,2025-10-26 05:39:59,7849
2025-10-26 05:40:00,111630.49000000,111634.96000000,111611.16000000,111628.21000000,11.59356000,2025-10-26 05:44:59,1815
2025-10-26 05:45:00,111628.22000000,111650.90000000,111628.21000000,111645.22000000,14.48168000,2025-10-26 05:49:59,4360
2025-10-26 05:50:00,111645.23000000,111645.23000000,111597.61000000,111633.94000000,20.75102000,2025-10-26 05:54:59,3406
2025-10-26 05:55:00,111633.93000000,111633.94000000,111615.32000000,111615.32000000,11.61511000,2025-10-26 05:59:59,2522
