# Datos completos ETHUSDT interval=5m total=1000
# openTime(utc), open, high, low, close, volume, closeTime(utc), trades
2025-10-26 04:30:00,3935.56000000,3939.28000000,3935.55000000,3937.05000000,454.61090000,2025-10-26 04:34:59,3692
2025-10-26 04:35:00,3937.05000000,3937.05000000,3934.05000000,3934.59000000,200.89670000,2025-10-26 04:39:59,2142
2025-10-26 04:40:00,3934.59000000,3935.44000000,3933.20000000,3935.43000000,110.11390000,2025-10-26 04:44:59,2154
2025-10-26 04:45:00,3935.43000000,3938.99000000,3935.40000000,3938.01000000,215.64710000,2025-10-26 04:49:59,3863
2025-10-26 04:50:00,3938.01000000,3938.96000000,3938.00000000,3938.96000000,79.38070000,2025-10-26 04:54:59,1462
2025-10-26 04:55:00,3938.96000000,3941.91000000,3938.95000000,3939.93000000,475.42290000,2025-10-26 04:59:59,2547
2025-10-26 05:00:00,3939.94000000,3939.94000000,3937.60000000,3939.28000000,210.48500000,2025-10-26 05:04:59,2404
2025-10-26 05:05:00,3939.29000000,3941.01000000,3937.60000000,3941.00000000,181.64230000,2025-10-26 05:09:59,3012
2025-10-26 05:10:00,3941.00000000,3941.95000000,3940.58000000,3940.61000000,238.51740000,2025-10-26 05:14:59,2640
2025-10-26 05:15:00,3940.61000000,3941.98000000,3940.16000000,3941.34000000,181.95990000,2025-10-26 05:19:59,2160
2025-10-26 05:20:00,3941.35000000,3942.00000000,3939.58000000,3940.78000000,137.90820000,2025-10-26 05:24:59,2295
2025-10-26 05:25:00,3940.78000000,3943.50000000,3940.77000000,3942.73000000,254.85820000,2025-10-26 05:29:59,2020
2025-10-26 05:30:00,3942.74000000,3943.60000000,3941.35000000,3943.60000000,159.39080000,2025-10-26 05:34:59,2564
2025-10-26 05:35:00,3943.60000000,3946.47000000,3943.12000000,3946.47000000,550.52590000,2025-10-26 05:39:59,5247
2025-10-26 05:40:00,3946.47000000,3946.47000000,3944.76000000,3945.01000000,229.99890000,2025-10-26 05:44:59,1808
2025-10-26 05:45:00,3945.00000000,3946.55000000,3945.00000000,3945.92000000,405.82680000,2025-10-26 05:49:59,1792
2025-10-26 05:50:00,3945.92000000,3946.39000000,3945.08000000,3945.09000000,389.31670000,2025-10-26 05:54:59,2759
2025-10-26 05:55:00,3945.08000000,3945.09000000,3942.83000000,3942.85000000,453.73680000,2025-10-26 05:59:59,2630
2025-10-26 06:00:00,3942.85000000,3943.42000000,3941.25000000,3941.25000000,218.90300000,2025-10-26 06:04:59,2394
2025-10-26 06:05:00,3941.26000000,3941.43000000,3940.86000000,3940.86000000,201.61670000,2025-10-26 06:09:59,1611
2025-10-26 06:10:00,3940.86000000,3941.16000000,3938.66000000,3941.15000000,288.75410000,2025-10-26 06:14:59,2865
2025-10-26 06:15:00,3941.15000000,3941.16000000,3940.16000000,3941.15000000,229.66170000,2025-10-26 06:19:59,2179
2025-10-26 06:20:00,3941.16000000,3945.85000000,3941.15000000,3944.64000000,639.92100000,2025-10-26 06:24:59,4662
2025-10-26 06:25:00,3944.64000000,3945.60000000,3944.06000000,3945.60000000,338.91020000,2025-10-26 06:29:59,2043
2025-10-26 06:30:00,3945.60000000,3946.41000000,3942.65000000,3944.36000000,371.66530000,2025-10-26 06:34:59,4649
2025-10-26 06:35:00,3944.37000000,3944.77000000,3943.42000000,3944.00000000,391.13900000,2025-10-26 06:39:59,2343
2025-10-26 06:40:00,3944.00000000,3944.44000000,3943.03000000,3944.43000000,151.75610000,2025-10-26 06:44:59,2529
2025-10-26 06:45:00,3944.44000000,3945.74000000,3943.41000000,3943.65000000,202.65580000,2025-10-26 06:49:59,4310
2025-10-26 06:50:00,3943.66000000,3944.33000000,3943.14000000,3944.19000000,143.89250000,2025-10-26 06:54:59,2359
2025-10-26 06:55:00,3944.20000000,3945.75000000,3944.19000000,3944.88000000,240.28480000,2025-10-26 06:59:59,2235
2025-10-26 07:00:00,3944.88000000,3945.24000000,3942.79000000,3944.32000000,149.25020000,2025-10-26 07:04:59,2630
2025-10-26 07:05:00,3944.33000000,3945.84000000,3944.32000000,3945.58000000,127.90740000,2025-10-26 07:09:59,2003
2025-10-26 07:10:00,3945.59000000,3945.59000000,3943.91000000,3945.30000000,292.22920000,2025-10-26 07:14:59,2431
2025-10-26 07:15:00,3945.29000000,3946.74000000,3945.19000000,3945.50000000,297.87450000,2025-10-26 07:19:59,2345
2025-10-26 07:20:00,3945.50000000,3945.51000000,3944.07000000,3944.19000000,209.77250000,2025-10-26 07:24:59,2131
2025-10-26 07:25:00,3944.18000000,3944.34000000,3941.71000000,3942.05000000,468.74140000,2025-10-26 07:29:59,3603
2025-10-26 07:30:00,3942.05000000,3943.17000000,3942.04000000,3943.17000000,104.82020000,2025-10-26 07:34:59,1995
2025-10-26 07:35:00,3943.17000000,3950.48000000,3943.16000000,3949.05000000,1293.01780000,2025-10-26 07:39:59,6670
2025-10-26 07:40:00,3949.05000000,3950.98000000,3949.05000000,3950.46000000,376.77950000,2025-10-26 07:44:59,2882
2025-10-26 07:45:00,3950.46000000,3956.59000000,3950.46000000,3952.92000000,1328.00460000,2025-10-26 07:49:59,5989
2025-10-26 07:50:00,3952.92000000,3954.00000000,3951.08000000,3951.13000000,341.05930000,2025-10-26 07:54:59,2920
2025-10-26 07:55:00,3951.12000000,3951.61000000,3951.12000000,3951.57000000,115.64250000,2025-10-26 07:59:59,1397
2025-10-26 08:00:00,3951.57000000,3955.45000000,3951.54000000,3951.54000000,808.57820000,2025-10-26 08:04:59,6210
2025-10-26 08:05:00,3951.55000000,3956.27000000,3951.54000000,3954.95000000,443.77520000,2025-10-26 08:09:59,6599
2025-10-26 08:10:00,3954.96000000,3955.78000000,3954.95000000,3955.69000000,131.44820000,2025-10-26 08:14:59,1194
2025-10-26 08:15:00,3955.68000000,3956.46000000,3951.50000000,3952.30000000,463.94240000,2025-10-26 08:19:59,5093
2025-10-26 08:20:00,3952.30000000,3953.44000000,3952.24000000,3953.40000000,217.54750000,2025-10-26 08:24:59,1783
2025-10-26 08:25:00,3953.39000000,3954.89000000,3952.60000000,3954.88000000,272.64090000,2025-10-26 08:29:59,2775
2025-10-26 08:30:00,3954.88000000,3954.89000000,3952.09000000,3953.31000000,409.75770000,2025-10-26 08:34:59,2721
2025-10-26 08:35:00,3953.31000000,3954.00000000,3951.08000000,3954.00000000,237.87790000,2025-10-26 08:39:59,3662
2025-10-26 08:40:00,3953.99000000,3958.02000000,3953.99000000,3957.58000000,547.11720000,2025-10-26 08:44:59,4138
2025-10-26 08:45:00,3957.57000000,3960.00000000,3956.62000000,3957.39000000,490.15540000,2025-10-26 08:49:59,6117
